link,title,difficulty,distance,elevation_up,elevation_down,duration,speed,gpx_file
https://www.komoot.com/smarttour/12237623,Aussicht ins Jura – Aussichtspunkt loop from Bärschwil,Intermediate,6.49 mi,"1,850 ft","1,850 ft",03:36,1.8 mph,2023-05-07_1110483122_GPX Download_ Aussicht ins Jura – Aussichtspunkt Runde von Bärschwil.gpx
https://www.komoot.com/smarttour/12240715,Kantonsgrenze – Aussicht ins Jura loop from Mühle,Intermediate,8.71 mi,"1,850 ft","1,900 ft",04:28,1.9 mph,2023-05-08_1111587911_GPX Download_ San Bernardo – Ponte Tibetano Runde von Bellinzona.gpx
https://www.komoot.com/smarttour/5490644,Wälschgätterli loop from Erschwil,Expert,9.59 mi,"2,950 ft","2,950 ft",05:34,1.7 mph,2023-05-07_1110483165_GPX Download_ Wälschgätterli Runde von Erschwil.gpx
https://www.komoot.com/smarttour/12245776,Ruine Gilgenberg – Portiflue loop from Zullwil,Intermediate,8.07 mi,"1,525 ft","1,525 ft",04:01,2.0 mph,2023-05-07_1110483186_GPX Download_ Ruine Gilgenberg – Portiflue Runde von Zullwil.gpx
https://www.komoot.com/smarttour/991201,Bergkapelle – Rämelturm loop from Kleinlützel,Intermediate,5.92 mi,"1,300 ft","1,300 ft",03:02,2.0 mph,2023-05-07_1110483205_GPX Download_ Bergkapelle – Rämelturm Runde von Kleinlützel.gpx
https://www.komoot.com/smarttour/8044241,Aussichtspunkt – Aussicht ins Jura loop from Grindel,Intermediate,8.37 mi,"1,950 ft","1,950 ft",04:24,1.9 mph,2023-05-08_1111592070_GPX Download_ Panorama – Nussbaum Beizli Runde von Sulz.gpx
https://www.komoot.com/smarttour/4175838,Gegen Basel – Rundsicht Mettenberg loop from Meltingen,Intermediate,8.92 mi,"2,275 ft","2,275 ft",04:50,1.8 mph,2023-05-07_1110483255_GPX Download_ Gegen Basel – Rundsicht Mettenberg Runde von Meltingen.gpx
https://www.komoot.com/smarttour/991197,Rundsicht Mettenberg – Gegen Basel loop from Büsserach,Intermediate,7.52 mi,"1,650 ft","1,675 ft",03:59,1.9 mph,2023-05-07_1110483278_GPX Download_ Rundsicht Mettenberg – Gegen Basel Runde von Büsserach.gpx
https://www.komoot.com/smarttour/12238350,Vogelberg – Aussichtspunkt Passwang loop from Beinwil,Expert,10.2 mi,"2,000 ft","2,000 ft",05:09,2.0 mph,2023-05-07_1110483871_GPX Download_ Vogelberg – Aussichtspunkt Passwang Runde von Beinwil.gpx
https://www.komoot.com/smarttour/4172032,Hohe Winde – Hohe Winde loop from Schelten,Easy,2.32 mi,400 ft,400 ft,01:08,2.1 mph,2023-05-08_1111350973_GPX Download_ Wanderrunde von Pré aux Oies.gpx
https://www.komoot.com/smarttour/5485508,Wasserfälle von Zullwil – Ruine Gilgenberg loop from Nunningen,Intermediate,4.34 mi,925 ft,925 ft,02:15,1.9 mph,2023-05-07_1110483916_GPX Download_ Wasserfälle von Zullwil – Ruine Gilgenberg Runde von Nunningen.gpx
https://www.komoot.com/smarttour/4172683,Wanderhütte Nunningen – Picknickplatz am Riedberggrat loop from Beinwil,Intermediate,4.25 mi,675 ft,675 ft,02:07,2.0 mph,2023-05-07_1110483934_GPX Download_ Wanderhütte Nunningen – Picknickplatz am Riedberggrat Runde von Beinwil.gpx
https://www.komoot.com/smarttour/363383,Blattenpass – Wunderbare Aussicht auf Basel loop from Ettingen,Intermediate,7.19 mi,"1,525 ft","1,525 ft",03:37,2.0 mph,2023-05-07_1110483957_GPX Download_ Blattenpass – Wunderbare Aussicht auf Basel Runde von Ettingen.gpx
https://www.komoot.com/smarttour/456829,Ermitage – Arlesheimer Dom loop from Arlesheim,Easy,3.66 mi,475 ft,475 ft,01:41,2.2 mph,2023-05-07_1110483983_GPX Download_ Ermitage – Arlesheimer Dom Runde von Arlesheim.gpx
https://www.komoot.com/smarttour/12243485,Blattenpass – Blauen aussichtpunkt loop from Pfeffingen,Intermediate,8.98 mi,"1,775 ft","1,775 ft",04:29,2.0 mph,2023-05-08_1111599817_GPX Download_ Aussichtspunkt – Der Wall Runde von Valendas.gpx
https://www.komoot.com/smarttour/991354,Unterer Weiher – Ermitage loop from Arlesheim,Easy,2.47 mi,275 ft,275 ft,01:07,2.2 mph,2023-05-07_1110484023_GPX Download_ Unterer Weiher – Ermitage Runde von Arlesheim.gpx
https://www.komoot.com/smarttour/1594914,Bauernhöfen Tannerhof – Panorama Basel loop from Oberwil,Intermediate,6.08 mi,450 ft,450 ft,02:40,2.3 mph,2023-05-07_1110484046_GPX Download_ Bauernhöfen Tannerhof – Panorama Basel Runde von Oberwil.gpx
https://www.komoot.com/smarttour/1598311,Panorama Basel – Bauernhöfen Tannerhof loop from Biel-Benken,Intermediate,6.27 mi,475 ft,475 ft,02:46,2.3 mph,2023-05-07_1110484066_GPX Download_ Panorama Basel – Bauernhöfen Tannerhof Runde von Biel-Benken.gpx
https://www.komoot.com/smarttour/12241486,Sulzchöpfli – Wartenberg loop from Muttenz,Intermediate,7.31 mi,"1,225 ft","1,225 ft",03:36,2.0 mph,2023-05-07_1110484675_GPX Download_ Sulzchöpfli – Wartenberg Runde von Muttenz.gpx
https://www.komoot.com/smarttour/1596646,Cafe Seegarten – Rüttihardbrücke (Holzbrücke) loop from Basel Dreispitz,Intermediate,9.32 mi,250 ft,250 ft,03:52,2.4 mph,2023-05-07_1110484694_GPX Download_ Cafe Seegarten – Rüttihardbrücke (Holzbrücke) Runde von Basel Dreispitz.gpx
https://www.komoot.com/smarttour/1592233,Naturschutzgebiet – Allschwiler Weiher loop from Bachletten,Easy,4.47 mi,375 ft,375 ft,01:58,2.3 mph,2023-05-07_1110484726_GPX Download_ Naturschutzgebiet – Allschwiler Weiher Runde von Bachletten.gpx
https://www.komoot.com/smarttour/12243625,Blauenpass – Felsen in Chälengrabenschlucht loop from Ettingen,Intermediate,7.51 mi,"1,675 ft","1,700 ft",03:50,2.0 mph,2023-05-07_1110484752_GPX Download_ Blauenpass – Felsen in Chälengrabenschlucht Runde von Ettingen.gpx
https://www.komoot.com/smarttour/11013177,Birs Wasserfall – Rüttihardbrücke (Holzbrücke) loop from Dornach-Arlesheim,Intermediate,6.71 mi,150 ft,150 ft,02:46,2.4 mph,2023-05-07_1110484768_GPX Download_ Birs Wasserfall – Rüttihardbrücke (Holzbrücke) Runde von Dornach-Arlesheim.gpx
https://www.komoot.com/smarttour/100176,Wartenberg – Wartenberg - hintere Ruine loop from Muttenz,Intermediate,8.15 mi,"1,550 ft","1,550 ft",04:07,2.0 mph,2023-05-08_1111336068_GPX Download_ Wartenberg – Wartenberg - hintere Ruine Runde von Muttenz.gpx
https://www.komoot.com/smarttour/2242173,Grün 80 – Cafe Seegarten loop from Bruderholz,Easy,2.25 mi,50 ft,50 ft,00:56,2.4 mph,2023-05-08_1111336263_GPX Download_ Grün 80 – Cafe Seegarten Runde von Bruderholz.gpx
https://www.komoot.com/smarttour/627450,Birs Spaziergang – Rüttihardbrücke (Holzbrücke) loop from Basel St. Jakob,Expert,14.7 mi,"1,650 ft","1,650 ft",06:40,2.2 mph,2023-05-07_1110484818_GPX Download_ Birs Spaziergang – Rüttihardbrücke (Holzbrücke) Runde von Basel St. Jakob.gpx
https://www.komoot.com/smarttour/126490,Schöne Aussicht. – Wald Therwil loop from Therwil,Easy,2.59 mi,225 ft,225 ft,01:09,2.3 mph,2023-05-07_1110484836_GPX Download_ Schöne Aussicht. – Wald Therwil Runde von Therwil.gpx
https://www.komoot.com/smarttour/7152611,Rüttihardbrücke (Holzbrücke) – Grün 80 loop from Bruderholz,Easy,4.01 mi,100 ft,100 ft,01:39,2.4 mph,2023-05-08_1111336616_GPX Download_ Rüttihardbrücke (Holzbrücke) – Grün 80 Runde von Bruderholz.gpx
https://www.komoot.com/smarttour/1813405,Bantiger – Bantiger loop from Krauchthal,Intermediate,7.88 mi,"1,175 ft","1,175 ft",03:44,2.1 mph,2023-05-08_1111336760_GPX Download_ Bantiger – Bantiger Runde von Krauchthal.gpx
https://www.komoot.com/smarttour/1126496,Mutzbach – Mutzbachfall loop from Oberbühl,Intermediate,5.87 mi,725 ft,725 ft,02:43,2.2 mph,2023-05-07_1109969848_GPX Download_ Morat – Schloss in Murten Runde von Muntelier-Löwenberg.gpx
https://www.komoot.com/smarttour/730380,Rastplatz unter alten Linde – Holzbrücke Hasle BE loop from Hasle-Rüegsau,Intermediate,6.74 mi,"1,025 ft","1,025 ft",03:12,2.1 mph,2023-05-08_1111336976_GPX Download_ Rastplatz unter alten Linde – Holzbrücke Hasle BE Runde von Hasle-Rüegsau.gpx
https://www.komoot.com/smarttour/4167345,Flue – Sicht aufs Schloss Burgdorf loop from Burgdorf,Easy,3.98 mi,525 ft,525 ft,01:51,2.1 mph,2023-05-08_1111337105_GPX Download_ Flue – Sicht aufs Schloss Burgdorf Runde von Burgdorf.gpx
https://www.komoot.com/smarttour/1812986,Emmentaler Käserei – Lueg Denkmal loop from Rotenbaumgraben,Intermediate,4.54 mi,425 ft,425 ft,02:01,2.2 mph,2023-05-08_1111337302_GPX Download_ Emmentaler Käserei – Lueg Denkmal Runde von Rotenbaumgraben.gpx
https://www.komoot.com/smarttour/1812991,Lueg Denkmal – Emmentaler Käserei loop from Ausserhof,Intermediate,4.17 mi,400 ft,400 ft,01:52,2.2 mph,2023-05-08_1111339747_GPX Download_ Lueg Denkmal – Emmentaler Käserei Runde von Ausserhof.gpx
https://www.komoot.com/smarttour/1125088,Grenzpfad BE/LU – Toller Blick loop from Brestenegg,Expert,4.18 mi,500 ft,500 ft,01:57,2.2 mph,2023-05-08_1111339872_GPX Download_ Grenzpfad BE_LU – Toller Blick Runde von Brestenegg.gpx
https://www.komoot.com/smarttour/4169376,Mutzbachfall – Mutzbach loop from Wynigen,Intermediate,8.65 mi,775 ft,750 ft,03:50,2.3 mph,2023-05-08_1111340004_GPX Download_ Mutzbachfall – Mutzbach Runde von Wynigen.gpx
https://www.komoot.com/smarttour/1814763,"Ämmeuferweg – ""Emme Schwelle bei Aefligen"" loop from Aefligen",Intermediate,6.99 mi,125 ft,125 ft,02:52,2.4 mph,2023-05-08_1111340125_GPX Download_ Ämmeuferweg – _Emme Schwelle bei Aefligen_ Runde von Aefligen.gpx
https://www.komoot.com/smarttour/735277,Heimiswiler Eibe – Lueg Denkmal loop from Heimiswil,Intermediate,5.74 mi,925 ft,925 ft,02:46,2.1 mph,2023-05-08_1111340250_GPX Download_ Heimiswiler Eibe – Lueg Denkmal Runde von Heimiswil.gpx
https://www.komoot.com/smarttour/5481477,Rastplatz unter alten Linde – Holzbrücke Hasle BE loop from Oberburg,Intermediate,8.27 mi,"1,125 ft","1,125 ft",03:53,2.1 mph,2023-05-08_1111340437_GPX Download_ Rastplatz unter alten Linde – Holzbrücke Hasle BE Runde von Oberburg.gpx
https://www.komoot.com/smarttour/7933717,Blick nach St. Moritz – Muottas Muragl loop from Celerina Staz,Intermediate,7.89 mi,"2,525 ft","2,525 ft",04:42,1.7 mph,2023-05-08_1111340594_GPX Download_ Blick nach St. Moritz – Muottas Muragl Runde von Celerina Staz.gpx
https://www.komoot.com/smarttour/12089687,Bank an kleinem See – Schöner Wanderweg loop from Celerina Staz,Easy,3.17 mi,325 ft,325 ft,01:26,2.2 mph,2023-05-08_1111340712_GPX Download_ Bank an kleinem See – Schöner Wanderweg Runde von Celerina Staz.gpx
https://www.komoot.com/smarttour/12091786,Alte Arve – Muottas da Schlarigna loop from Punt Muragl Staz,Intermediate,7.11 mi,"1,875 ft","1,850 ft",03:57,1.8 mph,2023-05-09_1112406296_GPX Download_ Industrie Ruine – Grillplatz Runde von Morbio Inferiore.gpx
https://www.komoot.com/smarttour/12092277,Ochsenbrugg – Schöner Wanderweg loop from Punt Muragl Staz,Intermediate,6.92 mi,875 ft,875 ft,03:19,2.1 mph,2023-05-08_1111341055_GPX Download_ Ochsenbrugg – Schöner Wanderweg Runde von Punt Muragl Staz.gpx
https://www.komoot.com/smarttour/12093782,Kirche San Gian loop from Celerina Staz,Intermediate,6.05 mi,225 ft,225 ft,02:32,2.4 mph,2023-05-08_1111341476_GPX Download_ Kirche San Gian Runde von Celerina Staz.gpx
https://www.komoot.com/smarttour/12089076,St. Moritz See – Seeblick Sankt Moritz loop from Celerina,Easy,4.16 mi,400 ft,425 ft,01:52,2.2 mph,2023-05-08_1111341917_GPX Download_ St. Moritz See – Seeblick Sankt Moritz Runde von Celerina.gpx
https://www.komoot.com/smarttour/12089069,Seeblick Sankt Moritz – St. Moritz loop from Celerina,Easy,3.04 mi,250 ft,250 ft,01:20,2.3 mph,2023-05-08_1111342466_GPX Download_ Seeblick Sankt Moritz – St. Moritz Runde von Celerina.gpx
https://www.komoot.com/smarttour/12092304,Ochsenbrugg loop from Celerina,Easy,3.53 mi,75 ft,75 ft,01:27,2.4 mph,2023-05-08_1111343065_GPX Download_ Ochsenbrugg Runde von Celerina.gpx
https://www.komoot.com/smarttour/1700652,Blick nach St. Moritz – Muottas Muragl loop from Celerina,Expert,10.2 mi,"2,825 ft","2,850 ft",05:51,1.7 mph,2023-05-08_1111343639_GPX Download_ Blick nach St. Moritz – Muottas Muragl Runde von Celerina.gpx
https://www.komoot.com/smarttour/12091784,Waschhaus am Inn – Kirche San Gian loop from Celerina Staz,Intermediate,6.78 mi,125 ft,125 ft,02:47,2.4 mph,2023-05-08_1111352784_GPX Download_ InselAuenstein – Spannbandbrücke Runde von Im Hag.gpx
https://www.komoot.com/smarttour/12094444,Lej da Staz – Seeblick Sankt Moritz loop from Celerina Staz,Expert,11.0 mi,"2,425 ft","2,450 ft",05:52,1.9 mph,2023-05-08_1111344734_GPX Download_ Lej da Staz – Seeblick Sankt Moritz Runde von Celerina Staz.gpx
https://www.komoot.com/smarttour/7932032,Schöner Wanderweg – Waschhaus am Inn loop from Celerina Staz,Easy,2.17 mi,175 ft,175 ft,00:57,2.3 mph,2023-05-08_1111345101_GPX Download_ Schöner Wanderweg – Waschhaus am Inn Runde von Celerina Staz.gpx
https://www.komoot.com/smarttour/12089072,Landgasthof Meierei – Lej da Staz loop from Celerina,Easy,1.68 mi,150 ft,125 ft,00:45,2.3 mph,2023-05-08_1111345630_GPX Download_ Landgasthof Meierei – Lej da Staz Runde von Celerina.gpx
https://www.komoot.com/smarttour/7896547,Gratweg – Gratwanderung am Moléson loop from Les Sciernes,Intermediate,6.10 mi,"1,950 ft","1,950 ft",03:54,1.6 mph,2023-05-08_1111402857_GPX Download_ Entlang der Murg – Alfred Sutter Park Runde von Eschlikon.gpx
https://www.komoot.com/smarttour/710213,La Saletta – Vue sur la Dent de Lys loop from Pré aux Oies,Intermediate,8.90 mi,"2,000 ft","2,000 ft",04:44,1.9 mph,2023-05-08_1111346172_GPX Download_ La Saletta – Vue sur la Dent de Lys Runde von Pré aux Oies.gpx
https://www.komoot.com/smarttour/1066438,Auberge du Lac des Joncs – Vue sur la Dent de Lys loop from Pré aux Oies,Intermediate,7.37 mi,"1,700 ft","1,700 ft",03:51,1.9 mph,2023-05-08_1111346295_GPX Download_ Auberge du Lac des Joncs – Vue sur la Dent de Lys Runde von Pré aux Oies.gpx
https://www.komoot.com/smarttour/4109941,Buvette le Vuipay – Vers Vuipay Dessous loop from Pré aux Oies,Intermediate,4.34 mi,"1,200 ft","1,200 ft",02:49,1.5 mph,2023-05-08_1111346424_GPX Download_ Buvette le Vuipay – Vers Vuipay Dessous Runde von Pré aux Oies.gpx
https://www.komoot.com/smarttour/7895746,Point de vue – Auberge du Lac des Joncs loop from Pré aux Oies,Easy,2.33 mi,575 ft,575 ft,01:15,1.9 mph,2023-05-08_1111346578_GPX Download_ Point de vue – Auberge du Lac des Joncs Runde von Pré aux Oies.gpx
https://www.komoot.com/smarttour/7896565,Le sommet de Teysachaux – Frühlingswiesen am Teysachaux loop from Pré aux Oies,Intermediate,7.04 mi,"2,425 ft","2,425 ft",04:21,1.6 mph,2023-05-08_1111346729_GPX Download_ Le sommet de Teysachaux – Frühlingswiesen am Teysachaux Runde von Pré aux Oies.gpx
https://www.komoot.com/smarttour/7896508,Frühlingswiesen am Teysachaux loop from Pré aux Oies,Intermediate,4.74 mi,"1,375 ft","1,375 ft",03:08,1.5 mph,2023-05-08_1111349416_GPX Download_ Frühlingswiesen am Teysachaux Runde von Pré aux Oies.gpx
https://www.komoot.com/smarttour/12051772,Chemin vers la vallée – Vue sur la Dent de Lys loop from Les Sciernes,Intermediate,5.42 mi,"1,275 ft","1,275 ft",02:49,1.9 mph,2023-05-08_1111349522_GPX Download_ Chemin vers la vallée – Vue sur la Dent de Lys Runde von Les Sciernes.gpx
https://www.komoot.com/smarttour/4109531,Chemin vers la vallée – Vue sur la Dent de Lys loop from Pré aux Oies,Intermediate,5.75 mi,"1,300 ft","1,300 ft",02:59,1.9 mph,2023-05-08_1111349652_GPX Download_ Chemin vers la vallée – Vue sur la Dent de Lys Runde von Pré aux Oies.gpx
https://www.komoot.com/smarttour/7897229,Le Moléson – Gratwanderung am Moléson loop from Pré aux Oies,Expert,8.02 mi,"2,675 ft","2,675 ft",05:04,1.6 mph,2023-05-09_1112351320_GPX Download_ Lac des Chavonnes – Lac de Bretaye Runde von Vers l'Église.gpx
https://www.komoot.com/smarttour/8003928,Sentier du Niremont – Niremont loop from Semsales,Intermediate,7.20 mi,"2,075 ft","2,075 ft",03:59,1.8 mph,2023-05-08_1111349917_GPX Download_ Sentier du Niremont – Niremont Runde von Semsales.gpx
https://www.komoot.com/smarttour/12053264,Vers Vuipay Dessous – Gratwanderung am Moléson loop from Pré aux Oies,Expert,10.2 mi,"3,200 ft","3,200 ft",06:29,1.6 mph,2023-05-08_1111350073_GPX Download_ Vers Vuipay Dessous – Gratwanderung am Moléson Runde von Pré aux Oies.gpx
https://www.komoot.com/smarttour/4109559,Niremont loop from Pré aux Oies,Easy,3.63 mi,925 ft,925 ft,01:56,1.9 mph,2023-05-08_1111350494_GPX Download_ Niremont Runde von Pré aux Oies.gpx
https://www.komoot.com/smarttour/12050582,Dent de Lys 2014m loop from Les Sciernes,Expert,4.29 mi,"1,950 ft","1,950 ft",03:29,1.2 mph,2023-05-08_1111352385_GPX Download_ Gislifluh_Gisliflue – Gatter Runde von Asp.gpx
https://www.komoot.com/smarttour/12052595,Hiking loop from Pré aux Oies,Expert,9.84 mi,"2,100 ft","2,075 ft",05:03,1.9 mph,2023-05-08_1111537485_GPX Download_ Heidi – Berghütte Runde von Maienfeld.gpx
https://www.komoot.com/smarttour/7895765,Restaurant Les Rosalys – Sentier des Lutins loop from Pré aux Oies,Intermediate,3.81 mi,825 ft,850 ft,01:56,2.0 mph,2023-05-08_1111351490_GPX Download_ Restaurant Les Rosalys – Sentier des Lutins Runde von Pré aux Oies.gpx
https://www.komoot.com/smarttour/7897162,Mont Pelerin – Woods loop from Granges,Intermediate,8.69 mi,"1,275 ft","1,275 ft",04:07,2.1 mph,2023-05-08_1111351708_GPX Download_ Mont Pelerin – Woods Runde von Granges.gpx
https://www.komoot.com/smarttour/1504852,Sentier des Lutins – Auberge du Lac des Joncs loop from Pré aux Oies,Easy,3.08 mi,525 ft,525 ft,01:29,2.1 mph,2023-05-08_1111351834_GPX Download_ Sentier des Lutins – Auberge du Lac des Joncs Runde von Pré aux Oies.gpx
https://www.komoot.com/smarttour/520587,Notre - Dame du Sacré-Coeur – Auberge du Lac des Joncs loop from Châtel-Saint-Denis,Expert,11.0 mi,"1,750 ft","1,750 ft",05:18,2.1 mph,2023-05-08_1111351943_GPX Download_ Notre - Dame du Sacré-Coeur – Auberge du Lac des Joncs Runde von Châtel-Saint-Denis.gpx
https://www.komoot.com/smarttour/1504857,Auberge du Lac des Joncs – Point de vue loop from Pré aux Oies,Intermediate,5.86 mi,"1,125 ft","1,125 ft",02:55,2.0 mph,2023-05-08_1111352101_GPX Download_ Auberge du Lac des Joncs – Point de vue Runde von Pré aux Oies.gpx
https://www.komoot.com/smarttour/1842689,Wunderschöner Waldweg – Wasserflue loop from Sennweid,Intermediate,7.55 mi,800 ft,800 ft,03:24,2.2 mph,2023-05-08_1111352275_GPX Download_ Wunderschöner Waldweg – Wasserflue Runde von Sennweid.gpx
https://www.komoot.com/smarttour/1830738,Gislifluh/Gisliflue – Gatter loop from Asp,Intermediate,7.22 mi,975 ft,975 ft,03:22,2.1 mph,2023-05-08_1111386633_GPX Download_ Tête de Ran Runde von Fontainemelon.gpx
https://www.komoot.com/smarttour/529574,Aarelauf – Stauwehr loop from Schachen,Intermediate,6.04 mi,125 ft,125 ft,02:30,2.4 mph,2023-05-08_1111352537_GPX Download_ Aarelauf – Stauwehr Runde von Schachen.gpx
https://www.komoot.com/smarttour/4175211,Gatter – Gislifluh/Gisliflue loop from Biberstein,Intermediate,7.32 mi,"1,625 ft","1,650 ft",03:46,1.9 mph,2023-05-08_1111352678_GPX Download_ Gatter – Gislifluh_Gisliflue Runde von Biberstein.gpx
https://www.komoot.com/smarttour/1836859,InselAuenstein – Spannbandbrücke loop from Im Hag,Intermediate,11.4 mi,350 ft,350 ft,04:45,2.4 mph,2023-05-08_1111404344_GPX Download_ Fuorcla Sesvenna – S-charl Runde von Tschierv.gpx
https://www.komoot.com/smarttour/458862,Gislifluh/Gisliflue – InselAuenstein loop from Biberstein,Intermediate,8.55 mi,"1,300 ft","1,300 ft",04:07,2.1 mph,2023-05-08_1111352924_GPX Download_ Gislifluh_Gisliflue – InselAuenstein Runde von Biberstein.gpx
https://www.komoot.com/smarttour/12220479,Aussicht von der Schafmatt – Barmelweid Rundwanderung loop from Rohr,Easy,3.43 mi,475 ft,475 ft,01:36,2.2 mph,2023-05-08_1111353054_GPX Download_ Aussicht von der Schafmatt – Barmelweid Rundwanderung Runde von Rohr.gpx
https://www.komoot.com/smarttour/107245,Auenschutzpark Aargau – Suhrebrücke loop from Aarau,Intermediate,5.64 mi,175 ft,175 ft,02:21,2.4 mph,2023-05-08_1111353190_GPX Download_ Auenschutzpark Aargau – Suhrebrücke Runde von Aarau.gpx
https://www.komoot.com/smarttour/12220916,Aare – Stauwehr loop from Aarau,Intermediate,8.89 mi,200 ft,200 ft,03:40,2.4 mph,2023-05-08_1111353378_GPX Download_ Aare – Stauwehr Runde von Aarau.gpx
https://www.komoot.com/smarttour/12218739,Saalhöhe – Wunderschöner Waldweg loop from Asp,Intermediate,10.7 mi,"1,350 ft","1,350 ft",04:57,2.2 mph,2023-05-08_1111561958_GPX Download_ Baden in der Limmat Runde von Oetwil.gpx
https://www.komoot.com/smarttour/1842019,Auenschutzpark Aargau – Entlang der Aare... loop from Biberstein,Intermediate,6.38 mi,200 ft,200 ft,02:40,2.4 mph,2023-05-08_1111353625_GPX Download_ Auenschutzpark Aargau – Entlang der Aare... Runde von Biberstein.gpx
https://www.komoot.com/smarttour/4171936,Jurapark Aargau – Strihe loop from Sennweid,Intermediate,5.13 mi,950 ft,925 ft,02:30,2.1 mph,2023-05-08_1111357210_GPX Download_ Jurapark Aargau – Strihe Runde von Sennweid.gpx
https://www.komoot.com/smarttour/12216597,Auenschutzpark Aargau – Suhrebrücke loop from Biberstein,Intermediate,6.06 mi,275 ft,275 ft,02:34,2.4 mph,2023-05-08_1111357331_GPX Download_ Auenschutzpark Aargau – Suhrebrücke Runde von Biberstein.gpx
https://www.komoot.com/smarttour/1842732,Strihe – Aussichtspunkt loop from Sennweid,Easy,3.98 mi,775 ft,775 ft,01:58,2.0 mph,2023-05-08_1111357434_GPX Download_ Strihe – Aussichtspunkt Runde von Sennweid.gpx
https://www.komoot.com/smarttour/12214290,Geissflue – Wasserflue loop from Sennweid,Intermediate,10.2 mi,"1,625 ft","1,625 ft",04:53,2.1 mph,2023-05-08_1111357647_GPX Download_ Geissflue – Wasserflue Runde von Sennweid.gpx
https://www.komoot.com/smarttour/5482696,Wasserflue – Nur Du und die Natur 🙂 loop from Scheibenschachen,Intermediate,8.41 mi,"1,800 ft","1,800 ft",04:54,1.7 mph,2023-05-08_1111357789_GPX Download_ Wasserflue – Nur Du und die Natur 🙂 Runde von Scheibenschachen.gpx
https://www.komoot.com/smarttour/1846753,Staffelegg Pass – Wasserflue loop from Asp,Intermediate,7.37 mi,"1,250 ft","1,250 ft",03:35,2.1 mph,2023-05-08_1111357920_GPX Download_ Staffelegg Pass – Wasserflue Runde von Asp.gpx
https://www.komoot.com/smarttour/5483438,Wasserflue – Wunderschöner Waldweg loop from Asp,Intermediate,7.87 mi,950 ft,950 ft,03:37,2.2 mph,2023-05-08_1111358036_GPX Download_ Wasserflue – Wunderschöner Waldweg Runde von Asp.gpx
https://www.komoot.com/smarttour/4165076,Schlosshöchi – Höchi Flue loop from Egerkingen,Intermediate,5.11 mi,950 ft,"1,000 ft",02:42,1.9 mph,2023-05-08_1111366079_GPX Download_ Schloss Aarwangen Runde von Meiniswil.gpx
https://www.komoot.com/smarttour/1597700,Roggenschnarz – Roggenflue loop from Oensingen,Expert,7.27 mi,"1,675 ft","1,650 ft",03:47,1.9 mph,2023-05-08_1111358252_GPX Download_ Roggenschnarz – Roggenflue Runde von Oensingen.gpx
https://www.komoot.com/smarttour/8017420,Höchi Flue – Toller Rastplatz am Teich loop from Egerkingen,Intermediate,5.07 mi,"1,575 ft","1,575 ft",03:00,1.7 mph,2023-05-08_1111358354_GPX Download_ Höchi Flue – Toller Rastplatz am Teich Runde von Egerkingen.gpx
https://www.komoot.com/smarttour/1837594,Roggenschnarz – Roggenflue loop from Holderbank,Expert,5.24 mi,875 ft,850 ft,02:36,2.0 mph,2023-05-08_1111358486_GPX Download_ Roggenschnarz – Roggenflue Runde von Holderbank.gpx
https://www.komoot.com/smarttour/12214874,Jakobsleiter – Höchi Flue loop from Egerkingen,Intermediate,4.98 mi,"1,575 ft","1,575 ft",02:53,1.7 mph,2023-05-08_1111358628_GPX Download_ Jakobsleiter – Höchi Flue Runde von Egerkingen.gpx
https://www.komoot.com/smarttour/8020977,Sandloch – Lauschiges Plätzchen loop from Egerkingen,Intermediate,4.86 mi,"1,100 ft","1,100 ft",02:46,1.8 mph,2023-05-08_1111358729_GPX Download_ Sandloch – Lauschiges Plätzchen Runde von Egerkingen.gpx
https://www.komoot.com/smarttour/8020285,Blick über „Stiron“ – Höchi Flue loop from Egerkingen,Expert,9.31 mi,"2,375 ft","2,350 ft",05:25,1.7 mph,2023-05-08_1111358891_GPX Download_ Blick über „Stiron“ – Höchi Flue Runde von Egerkingen.gpx
https://www.komoot.com/smarttour/1810674,Labyrinth – Der Märchenstuhl loop from Neuendorf,Easy,2.48 mi,100 ft,100 ft,01:03,2.4 mph,2023-05-08_1111359068_GPX Download_ Labyrinth – Der Märchenstuhl Runde von Neuendorf.gpx
https://www.komoot.com/smarttour/1595621,Schloss Neu-Bechburg – Roggenflue loop from Oensingen,Expert,5.46 mi,"1,600 ft","1,600 ft",03:08,1.7 mph,2023-05-08_1111367082_GPX Download_ Hinteregg – Bättlerchuchi Runde von Farnern.gpx
https://www.komoot.com/smarttour/1595623,Aussicht vom önsiger Roggen – Roggenflue loop from Oensingen,Expert,6.43 mi,"1,650 ft","1,650 ft",03:44,1.7 mph,2023-05-08_1111359448_GPX Download_ Aussicht vom önsiger Roggen – Roggenflue Runde von Oensingen.gpx
https://www.komoot.com/smarttour/1599842,Önsiger Roggen – Schloss Neu-Bechburg loop from Oensingen,Intermediate,9.60 mi,"1,500 ft","1,500 ft",04:36,2.1 mph,2023-05-09_1112377363_GPX Download_ Rheinfall – Rheinuferweg Runde von Laufen-Uhwiesen.gpx
https://www.komoot.com/smarttour/1837894,Schlosshöchi – Fire place with benches loop from Egerkingen,Intermediate,7.32 mi,"1,450 ft","1,450 ft",03:49,1.9 mph,2023-05-08_1111359656_GPX Download_ Schlosshöchi – Fire place with benches Runde von Egerkingen.gpx
